Date,Day ,Month,Year,Quarter,Open,High,Low,Close,Volume
07-05-2010,Friday,May,2010,Q2,7.35894,7.43608,6.79231,7.11369,1984684491
10-05-2010,Monday,May,2010,Q2,7.57472,7.68021,7.49621,7.65986,1163067171
11-05-2010,Tuesday,May,2010,Q2,7.60081,7.83854,7.55528,7.73699,1004559810
12-05-2010,Wednesday,May,2010,Q2,7.83084,7.93582,7.8015,7.90522,773938112.8
13-05-2010,Thursday,May,2010,Q2,7.93928,7.99213,7.73305,7.79172,709140660
14-05-2010,Friday,May,2010,Q2,7.69779,7.73584,7.52475,7.65474,897107973.5
17-05-2010,Monday,May,2010,Q2,7.66539,7.72624,7.47142,7.66658,901942817.6
18-05-2010,Tuesday,May,2010,Q2,7.75252,7.79784,7.54767,7.61127,923319147.4
19-05-2010,Wednesday,May,2010,Q2,7.52396,7.62847,7.3849,7.49008,1213093750
20-05-2010,Thursday,May,2010,Q2,7.2807,7.35458,7.12318,7.17029,1513806315
21-05-2010,Friday,May,2010,Q2,6.98637,7.37384,6.97759,7.30817,1448454603
24-05-2010,Monday,May,2010,Q2,7.4572,7.56683,7.42797,7.4416,891826582.3
25-05-2010,Tuesday,May,2010,Q2,7.23479,7.4416,7.15349,7.39517,1238214809
26-05-2010,Wednesday,May,2010,Q2,7.5458,7.60436,7.35164,7.36258,1005483569
27-05-2010,Thursday,May,2010,Q2,7.5615,7.65672,7.5131,7.64062,783176232.7
28-05-2010,Friday,May,2010,Q2,7.81621,7.82372,7.64062,7.74708,964672406
01-06-2010,Tuesday,June,2010,Q2,7.83271,8.02146,7.80989,7.86591,1035064429
02-06-2010,Wednesday,June,2010,Q2,7.98383,7.9855,7.85198,7.96122,813331613.9
03-06-2010,Thursday,June,2010,Q2,7.99795,8.00901,7.85395,7.93562,768983626.4
04-06-2010,Friday,June,2010,Q2,7.79518,7.89908,7.67972,7.71961,895718376.3
07-06-2010,Monday,June,2010,Q2,7.79232,7.81551,7.55626,7.56781,1048214165
08-06-2010,Tuesday,June,2010,Q2,7.64159,7.65454,7.40889,7.51933,1183885816
09-06-2010,Wednesday,June,2010,Q2,7.58708,7.59785,7.31369,7.33493,1009507080
10-06-2010,Thursday,June,2010,Q2,7.38332,7.56901,7.30452,7.55586,916645456.8
11-06-2010,Friday,June,2010,Q2,7.48477,7.65593,7.46026,7.64575,644954201
14-06-2010,Monday,June,2010,Q2,7.72358,7.81551,7.66056,7.66836,712766195
15-06-2010,Tuesday,June,2010,Q2,7.70857,7.83736,7.7058,7.83251,691006650.1
16-06-2010,Wednesday,June,2010,Q2,7.87163,8.07548,7.86037,8.05958,926544057.6
17-06-2010,Thursday,June,2010,Q2,8.16427,8.23133,8.12821,8.19953,1032011405
18-06-2010,Friday,June,2010,Q2,8.21031,8.29425,8.18628,8.26551,928144643.3
21-06-2010,Monday,June,2010,Q2,8.37662,8.41503,8.10442,8.14878,915236566.7
22-06-2010,Tuesday,June,2010,Q2,8.21031,8.32308,8.18828,8.2586,847363947.2
23-06-2010,Wednesday,June,2010,Q2,8.28073,8.28369,8.08012,8.17217,908895552
24-06-2010,Thursday,June,2010,Q2,8.17217,8.23973,8.08645,8.11283,845453286.1
25-06-2010,Friday,June,2010,Q2,8.14462,8.15144,8.01681,8.04377,647499926.6
28-06-2010,Monday,June,2010,Q2,8.05198,8.13572,7.9773,8.09208,692469125.8
29-06-2010,Tuesday,June,2010,Q2,7.97346,7.97346,7.66916,7.72604,1339528546
30-06-2010,Wednesday,June,2010,Q2,7.74275,7.78046,7.54095,7.58611,874183979.5
01-07-2010,Thursday,July,2010,Q3,7.66393,7.68466,7.33563,7.49474,1210384810
02-07-2010,Friday,July,2010,Q3,7.56051,7.56761,7.33493,7.44742,821602028.7
06-07-2010,Tuesday,July,2010,Q3,7.44742,7.62501,7.425,7.49938,727602308.9
07-07-2010,Wednesday,July,2010,Q3,7.55853,7.80398,7.53236,7.80051,772948067.2
08-07-2010,Thursday,July,2010,Q3,7.91904,7.9287,7.68733,7.78442,872827868.3
09-07-2010,Friday,July,2010,Q3,7.74777,7.83874,7.69641,7.83034,512808881.1
12-07-2010,Monday,July,2010,Q3,7.79717,7.89743,7.68634,7.76023,665451209.5
13-07-2010,Tuesday,July,2010,Q3,7.72723,7.73305,7.4324,7.59488,1406164299
14-07-2010,Wednesday,July,2010,Q3,7.51529,7.71429,7.51003,7.62264,961419110.8
15-07-2010,Thursday,July,2010,Q3,7.48782,7.75035,7.4578,7.58332,971602723
16-07-2010,Friday,July,2010,Q3,7.63243,7.69019,7.49237,7.53731,1229400552
19-07-2010,Monday,July,2010,Q3,7.53176,7.53652,7.22679,7.40664,1211977136
20-07-2010,Tuesday,July,2010,Q3,7.3131,7.62797,7.23843,7.59785,1253221284
21-07-2010,Wednesday,July,2010,Q3,7.99173,7.99637,7.66006,7.66688,1401981996
22-07-2010,Thursday,July,2010,Q3,7.77335,7.8416,7.70028,7.81159,763352773.3
23-07-2010,Friday,July,2010,Q3,7.75746,7.85365,7.7291,7.84003,631145313.1
26-07-2010,Monday,July,2010,Q3,7.8412,7.84476,7.77315,7.81979,493579960.5
27-07-2010,Tuesday,July,2010,Q3,7.86165,7.9855,7.85098,7.96545,687719950
28-07-2010,Wednesday,July,2010,Q3,7.95281,8.02324,7.84921,7.87014,614715044.8
29-07-2010,Thursday,July,2010,Q3,7.86273,7.92072,7.72408,7.7851,761848496.1
30-07-2010,Friday,July,2010,Q3,7.71291,7.83271,7.68793,7.75863,530654511.3
02-08-2010,Monday,August,2010,Q3,7.85464,7.91934,7.83034,7.89743,504943364.8
03-08-2010,Tuesday,August,2010,Q3,7.89743,7.93928,7.82442,7.90036,493129653.1
04-08-2010,Wednesday,August,2010,Q3,7.92447,7.97098,7.85118,7.93079,497609177
05-08-2010,Thursday,August,2010,Q3,7.88594,7.93711,7.85799,7.89275,342271257.1
06-08-2010,Friday,August,2010,Q3,7.83271,7.88623,7.77019,7.84456,526502450.1
09-08-2010,Monday,August,2010,Q3,7.88623,7.90707,7.82905,7.89444,358000535
10-08-2010,Tuesday,August,2010,Q3,7.83736,7.85493,7.76843,7.82392,534693289.7
11-08-2010,Wednesday,August,2010,Q3,7.69591,7.71093,7.53434,7.54531,731808872.1
12-08-2010,Thursday,August,2010,Q3,7.43688,7.63368,7.42342,7.59428,632594350.2
13-08-2010,Friday,August,2010,Q3,7.57059,7.59755,7.51231,7.5129,419566350.7
16-08-2010,Monday,August,2010,Q3,7.47192,7.54095,7.43736,7.46924,376189657.6
17-08-2010,Tuesday,August,2010,Q3,7.54323,7.67972,7.51557,7.59953,499951849.9
18-08-2010,Wednesday,August,2010,Q3,7.61692,7.681,7.58777,7.63272,400492525.5
19-08-2010,Thursday,August,2010,Q3,7.62443,7.64446,7.50056,7.53652,504630914.2
20-08-2010,Friday,August,2010,Q3,7.52062,7.65771,7.51003,7.52881,453901686.1
23-08-2010,Monday,August,2010,Q3,7.59312,7.60081,7.39617,7.41386,489343413.6
24-08-2010,Tuesday,August,2010,Q3,7.32901,7.32901,7.19814,7.23576,711400048
25-08-2010,Wednesday,August,2010,Q3,7.23576,7.35875,7.15498,7.32574,705546770.3
26-08-2010,Thursday,August,2010,Q3,7.40337,7.41216,7.24713,7.24713,550921075.3
27-08-2010,Friday,August,2010,Q3,7.28526,7.31704,7.1048,7.28791,649108700.3
30-08-2010,Monday,August,2010,Q3,7.26026,7.41216,7.258,7.31399,453142100.1
31-08-2010,Tuesday,August,2010,Q3,7.29227,7.37611,7.2491,7.33195,497352694.5
01-09-2010,Wednesday,September,2010,Q3,7.46491,7.58382,7.42827,7.54995,824029766.5
02-09-2010,Thursday,September,2010,Q3,7.58145,7.60536,7.4972,7.60536,490876372.4
03-09-2010,Friday,September,2010,Q3,7.68881,7.80438,7.67528,7.80398,615999349.7
07-09-2010,Tuesday,September,2010,Q3,7.7368,7.82788,7.72872,7.77622,405581758.3
08-09-2010,Wednesday,September,2010,Q3,7.83419,7.97346,7.81406,7.9292,622422529.5
09-09-2010,Thursday,September,2010,Q3,7.99539,8.03875,7.9292,7.93376,518200306
10-09-2010,Friday,September,2010,Q3,7.9379,7.97691,7.88347,7.94403,458759797.1
13-09-2010,Monday,September,2010,Q3,8.02176,8.09139,8.01554,8.05376,459675662
14-09-2010,Tuesday,September,2010,Q3,8.02837,8.11796,8.00833,8.08516,479953609.4
15-09-2010,Wednesday,September,2010,Q3,8.08289,8.15471,8.07845,8.14974,505959211.5
16-09-2010,Thursday,September,2010,Q3,8.15144,8.34394,8.12821,8.34127,769869220.1
17-09-2010,Friday,September,2010,Q3,8.36981,8.38275,8.25396,8.30503,750679781.3
20-09-2010,Monday,September,2010,Q3,8.32725,8.55855,8.32004,8.54235,779729895.3
21-09-2010,Tuesday,September,2010,Q3,8.55974,8.6667,8.52863,8.55855,789196616.9
22-09-2010,Wednesday,September,2010,Q3,8.53237,8.68537,8.51716,8.67847,692431795.5
23-09-2010,Thursday,September,2010,Q3,8.64052,8.82976,8.62553,8.71371,929391194.7
24-09-2010,Friday,September,2010,Q3,8.80655,8.85337,8.76251,8.81634,767272595.9
27-09-2010,Monday,September,2010,Q3,8.86682,8.88825,8.77671,8.7813,571354895.7
28-09-2010,Tuesday,September,2010,Q3,8.79737,8.79993,8.29425,8.6517,1224674979
29-09-2010,Wednesday,September,2010,Q3,8.66078,8.74047,8.62553,8.6672,555367971.9
30-09-2010,Thursday,September,2010,Q3,8.71589,8.7464,8.48201,8.55775,796683960.2
01-10-2010,Friday,October,2010,Q4,8.63538,8.6435,8.48517,8.52112,530585551
04-10-2010,Monday,October,2010,Q4,8.49603,8.53237,8.3773,8.40409,514620377.4
05-10-2010,Tuesday,October,2010,Q4,8.51569,8.72973,8.50009,8.71441,591682545.9
06-10-2010,Wednesday,October,2010,Q4,8.73743,8.80625,8.60368,8.72231,792120613.7
07-10-2010,Thursday,October,2010,Q4,8.75677,8.76082,8.65307,8.72329,482562191
08-10-2010,Friday,October,2010,Q4,8.79915,8.88133,8.7464,8.86976,777724003
11-10-2010,Monday,October,2010,Q4,8.8904,8.96419,8.88458,8.90798,505319084.6
12-10-2010,Tuesday,October,2010,Q4,8.90928,9.0328,8.82118,9.00407,659474469.5
13-10-2010,Wednesday,October,2010,Q4,9.04922,9.10641,9.04221,9.05229,736322591.7
14-10-2010,Thursday,October,2010,Q4,9.09525,9.12301,9.06,9.11807,513248735.6
15-10-2010,Friday,October,2010,Q4,9.27225,9.50138,9.1964,9.49348,1086131703
18-10-2010,Monday,October,2010,Q4,9.60509,9.6209,9.48064,9.59027,1276945715
19-10-2010,Tuesday,October,2010,Q4,9.15275,9.46483,9.04873,9.33544,1454575447
20-10-2010,Wednesday,October,2010,Q4,9.32063,9.47865,9.25545,9.36608,849997392.4
21-10-2010,Thursday,October,2010,Q4,9.41942,9.49348,9.25327,9.33544,648157784.2
22-10-2010,Friday,October,2010,Q4,9.32063,9.35136,9.23767,9.27324,438121257.5
25-10-2010,Monday,October,2010,Q4,9.32361,9.39867,9.30275,9.3157,455755841.4
26-10-2010,Tuesday,October,2010,Q4,9.25545,9.34237,9.21821,9.29051,460396139.7
27-10-2010,Wednesday,October,2010,Q4,9.27443,9.34741,9.21654,9.28349,464884758.8
28-10-2010,Thursday,October,2010,Q4,9.28766,9.28954,9.0751,9.20596,649580523
29-10-2010,Friday,October,2010,Q4,9.17832,9.22522,9.07403,9.07747,504571612
01-11-2010,Monday,November,2010,Q4,9.12745,9.21654,9.11411,9.17327,500141864.8
02-11-2010,Tuesday,November,2010,Q4,9.26632,9.3553,9.2594,9.33052,511297406.1
03-11-2010,Wednesday,November,2010,Q4,9.39472,9.4372,9.30572,9.43422,601327026.4
04-11-2010,Thursday,November,2010,Q4,9.50533,9.65745,9.50236,9.59818,758812047.7
05-11-2010,Friday,November,2010,Q4,9.59027,9.63866,9.55176,9.56361,427027326.8
08-11-2010,Monday,November,2010,Q4,9.56361,9.64459,9.55273,9.60903,331559739.8
09-11-2010,Tuesday,November,2010,Q4,9.68113,9.69002,9.48656,9.53299,452727070.7
10-11-2010,Wednesday,November,2010,Q4,9.55077,9.61299,9.45792,9.59225,451534115.2
11-11-2010,Thursday,November,2010,Q4,9.50236,9.60212,9.47865,9.54879,427265557.3
12-11-2010,Friday,November,2010,Q4,9.51622,9.54484,9.15739,9.28954,941378013.9
15-11-2010,Monday,November,2010,Q4,9.30375,9.36608,9.23668,9.26038,476590037.5
16-11-2010,Tuesday,November,2010,Q4,9.21475,9.27717,9.02689,9.09564,777897581.3
17-11-2010,Wednesday,November,2010,Q4,9.08015,9.16874,8.98009,9.06344,566774463.5
18-11-2010,Thursday,November,2010,Q4,9.21288,9.3404,9.18917,9.30275,583256919.3
19-11-2010,Friday,November,2010,Q4,9.28954,9.30177,9.20596,9.25131,455294461.4
22-11-2010,Monday,November,2010,Q4,9.25042,9.452,9.22502,9.452,463721739.4
23-11-2010,Tuesday,November,2010,Q4,9.36509,9.40262,9.24616,9.31156,612940826.1
24-11-2010,Wednesday,November,2010,Q4,9.41052,9.51423,9.40262,9.49545,489834409.7
26-11-2010,Friday,November,2010,Q4,9.45792,9.58139,9.43914,9.50138,281529770.7
29-11-2010,Monday,November,2010,Q4,9.53792,9.57447,9.39176,9.55571,523520839.9
30-11-2010,Tuesday,November,2010,Q4,9.45692,9.48261,9.37605,9.38484,592950178.2
01-12-2010,Wednesday,December,2010,Q4,9.52015,9.58336,9.50138,9.54188,544009948
02-12-2010,Thursday,December,2010,Q4,9.57546,9.6209,9.49843,9.5952,548063977.4
03-12-2010,Friday,December,2010,Q4,9.55768,9.61003,9.54088,9.57348,405026143.4
06-12-2010,Monday,December,2010,Q4,9.60609,9.72164,9.60212,9.65645,526606386.6
07-12-2010,Tuesday,December,2010,Q4,9.76804,9.77102,9.59423,9.59718,461585139.4
08-12-2010,Wednesday,December,2010,Q4,9.64459,9.68212,9.56261,9.68212,379735090.9
09-12-2010,Thursday,December,2010,Q4,9.72459,9.72657,9.62187,9.6436,347606100.4
10-12-2010,Friday,December,2010,Q4,9.64065,9.68311,9.60804,9.66829,310685074.7
13-12-2010,Monday,December,2010,Q4,9.78188,9.80263,9.68113,9.70089,519648264.8
14-12-2010,Tuesday,December,2010,Q4,9.71077,9.72757,9.6209,9.66038,415555247.5
15-12-2010,Wednesday,December,2010,Q4,9.65545,9.74139,9.62682,9.66238,491653420.7
16-12-2010,Thursday,December,2010,Q4,9.6841,9.72953,9.65545,9.68805,380439155.2
17-12-2010,Friday,December,2010,Q4,9.69201,9.70485,9.65842,9.66929,457547715.7
20-12-2010,Monday,December,2010,Q4,9.69299,9.74831,9.59818,9.71768,454770921
21-12-2010,Tuesday,December,2010,Q4,9.74532,9.78288,9.71177,9.77693,302947044.3
22-12-2010,Wednesday,December,2010,Q4,9.78188,9.82237,9.7582,9.80657,314756729.4
23-12-2010,Thursday,December,2010,Q4,9.80066,9.80558,9.74731,9.76014,264084544.6
27-12-2010,Monday,December,2010,Q4,9.74731,9.81448,9.69595,9.79175,295182537.6
28-12-2010,Tuesday,December,2010,Q4,9.82929,9.852,9.80263,9.81546,207931926.4
29-12-2010,Wednesday,December,2010,Q4,9.83522,9.84508,9.8036,9.81051,193144024.9
30-12-2010,Thursday,December,2010,Q4,9.81349,9.81644,9.74338,9.76212,186407279.8
31-12-2010,Friday,December,2010,Q4,9.74139,9.75621,9.69002,9.72855,229008970.9
03-01-2011,Monday,January,2011,Q1,9.79571,9.95964,9.79571,9.93896,526221608.2
04-01-2011,Tuesday,January,2011,Q1,10.0288,10.0288,9.89645,9.99124,365741088.4
05-01-2011,Wednesday,January,2011,Q1,9.95168,10.0851,9.93697,10.0742,300072290.7
06-01-2011,Thursday,January,2011,Q1,10.1049,10.1118,10.0407,10.0662,355058144.4
07-01-2011,Friday,January,2011,Q1,10.0781,10.1444,10.01,10.1384,367314147.8
10-01-2011,Monday,January,2011,Q1,10.2194,10.3538,10.1701,10.328,530288714.9
11-01-2011,Tuesday,January,2011,Q1,10.4052,10.4062,10.2372,10.3043,524118095.2
12-01-2011,Wednesday,January,2011,Q1,10.3587,10.3893,10.3142,10.3893,357644066.6
13-01-2011,Thursday,January,2011,Q1,10.4111,10.4544,10.3714,10.4258,351123184.1
14-01-2011,Friday,January,2011,Q1,10.4356,10.5077,10.3893,10.5077,364138230.7
18-01-2011,Tuesday,January,2011,Q1,9.86386,10.3992,9.83026,10.2738,2204791224
19-01-2011,Wednesday,January,2011,Q1,10.5117,10.5127,10.1602,10.2194,1341657304
20-01-2011,Thursday,January,2011,Q1,10.1404,10.2016,9.95565,10.0348,904421545.1
21-01-2011,Friday,January,2011,Q1,10.0742,10.1019,9.85003,9.853,892099128.9
24-01-2011,Monday,January,2011,Q1,9.86386,10.1769,9.853,10.1769,678606267.5
25-01-2011,Tuesday,January,2011,Q1,10.1404,10.2985,10.0921,10.2975,644260539
26-01-2011,Wednesday,January,2011,Q1,10.343,10.4239,10.3004,10.3714,599496382
27-01-2011,Thursday,January,2011,Q1,10.3724,10.3973,10.34,10.3528,336985995.2
28-01-2011,Friday,January,2011,Q1,10.3853,10.3883,10.0604,10.1374,699949948.7
31-01-2011,Monday,January,2011,Q1,10.1314,10.2549,10.0841,10.2334,446268491.4
01-02-2011,Tuesday,February,2011,Q1,10.3014,10.4249,10.2846,10.4082,503754164.6
02-02-2011,Wednesday,February,2011,Q1,10.3893,10.4131,10.3615,10.3853,306257525.6
03-02-2011,Thursday,February,2011,Q1,10.3674,10.3833,10.2095,10.3597,465602976.6
04-02-2011,Friday,February,2011,Q1,10.3635,10.4564,10.3615,10.4505,380583789.6
07-02-2011,Monday,February,2011,Q1,10.495,10.654,10.4852,10.6125,573367030.9
08-02-2011,Tuesday,February,2011,Q1,10.6629,10.722,10.6205,10.7124,449954197.3
09-02-2011,Wednesday,February,2011,Q1,10.7124,10.8278,10.7024,10.8031,570809992.9
10-02-2011,Thursday,February,2011,Q1,10.7922,10.8565,10.495,10.6935,1098127698
11-02-2011,Friday,February,2011,Q1,10.7024,10.7912,10.6639,10.7636,434748754.4
14-02-2011,Monday,February,2011,Q1,10.7616,10.8417,10.7586,10.8318,367092744.8
15-02-2011,Tuesday,February,2011,Q1,10.8328,10.8565,10.7844,10.8545,335106014.4
16-02-2011,Wednesday,February,2011,Q1,10.8782,11.0057,10.8722,10.9512,562630050.6
17-02-2011,Thursday,February,2011,Q1,10.7696,10.8653,10.7528,10.8071,626846104.6
18-02-2011,Friday,February,2011,Q1,10.8071,10.8417,10.5405,10.5721,963112722.6
22-02-2011,Tuesday,February,2011,Q1,10.3112,10.4181,10.1848,10.2125,1030748998
23-02-2011,Wednesday,February,2011,Q1,10.2135,10.3953,10.2125,10.334,794480883.6
24-02-2011,Thursday,February,2011,Q1,10.3754,10.4111,10.2045,10.342,591176302.8
25-02-2011,Friday,February,2011,Q1,10.4161,10.5067,10.4012,10.4989,448941532.8
28-02-2011,Monday,February,2011,Q1,10.5908,10.7084,10.5888,10.653,476087927.3
01-03-2011,Tuesday,March,2011,Q1,10.7144,10.728,10.4852,10.5345,538718043.1
02-03-2011,Wednesday,March,2011,Q1,10.5533,10.6876,10.5057,10.6195,712470103.1
03-03-2011,Thursday,March,2011,Q1,10.7804,10.8506,10.734,10.8436,590436299.3
04-03-2011,Friday,March,2011,Q1,10.8436,10.8653,10.7902,10.8565,536041333.5
07-03-2011,Monday,March,2011,Q1,10.9058,10.9078,10.5947,10.7182,645710710
08-03-2011,Tuesday,March,2011,Q1,10.7004,10.7795,10.6235,10.729,421383283
09-03-2011,Wednesday,March,2011,Q1,10.6975,10.6995,10.573,10.6303,536559865.1
10-03-2011,Thursday,March,2011,Q1,10.5235,10.5484,10.4032,10.4554,600511939.1
11-03-2011,Friday,March,2011,Q1,10.4072,10.6253,10.4072,10.6165,556773237.3
14-03-2011,Monday,March,2011,Q1,10.6422,10.7518,10.5947,10.6639,516272246.5
15-03-2011,Tuesday,March,2011,Q1,10.3102,10.4912,10.2569,10.4191,852953944.6
16-03-2011,Wednesday,March,2011,Q1,10.3102,10.346,9.83916,9.95268,1365498588
17-03-2011,Thursday,March,2011,Q1,10.1622,10.2421,9.97256,10.094,779846963.8
18-03-2011,Friday,March,2011,Q1,10.1612,10.1988,9.95168,9.97256,891398611.3
21-03-2011,Monday,March,2011,Q1,10.1384,10.246,10.1118,10.2324,489101861.2
22-03-2011,Tuesday,March,2011,Q1,10.332,10.334,10.2284,10.2915,386031919.7
23-03-2011,Wednesday,March,2011,Q1,10.2314,10.2599,10.1324,10.2294,441487294.7
24-03-2011,Thursday,March,2011,Q1,10.3102,10.4356,10.2204,10.4062,478968835.8
25-03-2011,Friday,March,2011,Q1,10.495,10.6175,10.4654,10.6025,531376902.6
28-03-2011,Monday,March,2011,Q1,10.654,10.6866,10.5681,10.5681,365613926.5
29-03-2011,Tuesday,March,2011,Q1,10.4803,10.5848,10.4375,10.5848,416985443.3
30-03-2011,Wednesday,March,2011,Q1,10.5769,10.5819,10.4783,10.5127,389176187.5
31-03-2011,Thursday,March,2011,Q1,10.4485,10.5493,10.4375,10.5097,324239785.5
01-04-2011,Friday,April,2011,Q2,10.5888,10.6035,10.3558,10.3933,495005388.5
04-04-2011,Monday,April,2011,Q2,10.3933,10.3943,10.2045,10.2905,543559066.5
05-04-2011,Tuesday,April,2011,Q2,10.1503,10.3221,10.1344,10.2214,571515863.5
06-04-2011,Wednesday,April,2011,Q2,10.2985,10.3724,10.1691,10.1948,475976599.6
07-04-2011,Thursday,April,2011,Q2,10.1958,10.2669,10.1354,10.1958,441796831.4
08-04-2011,Friday,April,2011,Q2,10.2529,10.2579,10.0722,10.1058,446214802.4
11-04-2011,Monday,April,2011,Q2,10.0911,10.1236,9.95268,9.9774,472158003.1
12-04-2011,Tuesday,April,2011,Q2,9.97356,10.0662,9.95764,10.0258,503422233.8
13-04-2011,Wednesday,April,2011,Q2,10.0999,10.1384,10.0288,10.1384,409698530.4
14-04-2011,Thursday,April,2011,Q2,10.094,10.1344,10.015,10.0258,356961143
15-04-2011,Friday,April,2011,Q2,10.0624,10.0633,9.85596,9.8767,536840404.3
18-04-2011,Monday,April,2011,Q2,9.83324,10.0199,9.65645,10.009,724554015.5
19-04-2011,Tuesday,April,2011,Q2,10.0516,10.1928,10.004,10.1888,495473986.5
20-04-2011,Wednesday,April,2011,Q2,10.3674,10.4278,10.3004,10.327,800946203
21-04-2011,Thursday,April,2011,Q2,10.6876,10.7104,10.5097,10.5769,891730998.7
25-04-2011,Monday,April,2011,Q2,10.5711,10.6698,10.5642,10.647,314644963.3
26-04-2011,Tuesday,April,2011,Q2,10.6639,10.7064,10.5355,10.5672,399645529.8
27-04-2011,Wednesday,April,2011,Q2,10.6244,10.6263,10.4674,10.5593,420563963.6
28-04-2011,Thursday,April,2011,Q2,10.4415,10.5474,10.421,10.4584,427038074.4
29-04-2011,Friday,April,2011,Q2,10.4654,10.6756,10.4554,10.5593,1189500903
02-05-2011,Monday,May,2011,Q2,10.5464,10.5691,10.4201,10.4445,522914431.7
03-05-2011,Tuesday,May,2011,Q2,10.4932,10.5513,10.4239,10.4998,370978009.3
04-05-2011,Wednesday,May,2011,Q2,10.5018,10.6105,10.4614,10.5414,462497714.8
05-05-2011,Thursday,May,2011,Q2,10.5037,10.5848,10.4375,10.4584,397174268.3
06-05-2011,Friday,May,2011,Q2,10.5503,10.5553,10.4425,10.4544,331554489
09-05-2011,Monday,May,2011,Q2,10.4922,10.5305,10.4505,10.4832,242302785.8
10-05-2011,Tuesday,May,2011,Q2,10.5186,10.5454,10.4544,10.5385,337547135.2
11-05-2011,Wednesday,May,2011,Q2,10.5295,10.5553,10.4131,10.4714,395583793.3
12-05-2011,Thursday,May,2011,Q2,10.4495,10.4684,10.3221,10.4524,378711923.9
13-05-2011,Friday,May,2011,Q2,10.4298,10.4435,10.2649,10.2699,385874021.8
16-05-2011,Monday,May,2011,Q2,10.2294,10.2925,10.0318,10.0525,532122429.2
17-05-2011,Tuesday,May,2011,Q2,10.013,10.1384,9.97455,10.1384,535459415.2
18-05-2011,Wednesday,May,2011,Q2,10.1493,10.2866,10.1344,10.2489,395580338.7
19-05-2011,Thursday,May,2011,Q2,10.3162,10.327,10.2135,10.2709,308585646.1
20-05-2011,Friday,May,2011,Q2,10.246,10.2836,10.1058,10.1108,400150727
23-05-2011,Monday,May,2011,Q2,9.95367,10.1334,9.93495,10.0871,452552861.6
24-05-2011,Tuesday,May,2011,Q2,10.1188,10.1305,9.99323,10.019,381058357.1
25-05-2011,Wednesday,May,2011,Q2,10.0525,10.2105,10.0398,10.1572,347915002.3
26-05-2011,Thursday,May,2011,Q2,10.1275,10.1602,10.0881,10.1049,263477735.5
27-05-2011,Friday,May,2011,Q2,10.0979,10.1819,10.0841,10.1759,241027866.6
31-05-2011,Tuesday,May,2011,Q2,10.2945,10.4912,10.2846,10.4912,493382646.6
01-06-2011,Wednesday,June,2011,Q2,10.5275,10.6195,10.3963,10.421,655338810.5
02-06-2011,Thursday,June,2011,Q2,10.4514,10.495,10.3853,10.4395,401084461.2
03-06-2011,Friday,June,2011,Q2,10.3509,10.4161,10.3142,10.3597,370771193.2
06-06-2011,Monday,June,2011,Q2,10.4268,10.4654,10.1878,10.1948,545995154.2
07-06-2011,Tuesday,June,2011,Q2,10.1978,10.1988,10.01,10.014,626960499.1
08-06-2011,Wednesday,June,2011,Q2,10.013,10.0979,9.97256,10.0199,394826776
09-06-2011,Thursday,June,2011,Q2,10.0525,10.0643,9.9754,9.99723,325588946
